colour	x	key	showSelectedlegendcolour	showSelected2	group
#00BFC4	0.0670187026262283	1	prediction	0	4142
#00BFC4	0.0670187026262283	1	prediction	1	4143
#00BFC4	0.0670187026262283	1	prediction	2	4144
#00BFC4	0.0670187026262283	1	prediction	3	4145
#00BFC4	0.0670187026262283	1	prediction	4	4146
#00BFC4	0.0670187026262283	1	prediction	5	4147
#00BFC4	0.0670187026262283	1	prediction	6	4148
#00BFC4	0.0670187026262283	1	prediction	7	4149
#00BFC4	0.0670187026262283	1	prediction	8	4150
#00BFC4	0.0670187026262283	1	prediction	9	4151
#00BFC4	0.0670187026262283	1	prediction	10	4152
#00BFC4	0.0670187026262283	1	prediction	11	4153
#00BFC4	0.0670187026262283	1	prediction	12	4154
#00BFC4	0.0670187026262283	1	prediction	13	4155
#00BFC4	0.0670187026262283	1	prediction	14	4156
#00BFC4	0.0670187026262283	1	prediction	15	4157
#00BFC4	0.0670187026262283	1	prediction	16	4158
#00BFC4	0.0670187026262283	1	prediction	17	4159
#00BFC4	0.0670187026262283	1	prediction	18	4160
#00BFC4	0.0670187026262283	1	prediction	19	4161
#00BFC4	0.0670187026262283	1	prediction	20	4162
#00BFC4	0.0670187026262283	1	prediction	21	4163
#00BFC4	0.0670187026262283	1	prediction	22	4164
#00BFC4	0.0670187026262283	1	prediction	23	4165
#00BFC4	0.0670187026262283	1	prediction	24	4166
#00BFC4	0.0670187026262283	1	prediction	25	4167
#00BFC4	0.0670187026262283	1	prediction	26	4168
#00BFC4	0.0670187026262283	1	prediction	27	4169
#00BFC4	0.0670187026262283	1	prediction	28	4170
#00BFC4	0.0670187026262283	1	prediction	29	4171
#00BFC4	0.0670187026262283	1	prediction	30	4172
#00BFC4	0.0670187026262283	1	prediction	31	4173
#00BFC4	0.0670187026262283	1	prediction	32	4174
#00BFC4	0.0670187026262283	1	prediction	33	4175
#00BFC4	0.0670187026262283	1	prediction	34	4176
#00BFC4	0.0670187026262283	1	prediction	35	4177
#00BFC4	0.0670187026262283	1	prediction	36	4178
#00BFC4	0.0670187026262283	1	prediction	37	4179
#00BFC4	0.0670187026262283	1	prediction	38	4180
#00BFC4	0.0670187026262283	1	prediction	39	4181
#00BFC4	0.0670187026262283	1	prediction	40	4182
#00BFC4	0.111805579159409	1	prediction	0	4183
#00BFC4	0.111805579159409	1	prediction	1	4184
#00BFC4	0.111805579159409	1	prediction	2	4185
#00BFC4	0.111805579159409	1	prediction	3	4186
#00BFC4	0.111805579159409	1	prediction	4	4187
#00BFC4	0.111805579159409	1	prediction	5	4188
#00BFC4	0.111805579159409	1	prediction	6	4189
#00BFC4	0.111805579159409	1	prediction	7	4190
#00BFC4	0.111805579159409	1	prediction	8	4191
#00BFC4	0.111805579159409	1	prediction	9	4192
#00BFC4	0.111805579159409	1	prediction	10	4193
#00BFC4	0.111805579159409	1	prediction	11	4194
#00BFC4	0.111805579159409	1	prediction	12	4195
#00BFC4	0.111805579159409	1	prediction	13	4196
#00BFC4	0.111805579159409	1	prediction	14	4197
#00BFC4	0.111805579159409	1	prediction	15	4198
#00BFC4	0.111805579159409	1	prediction	16	4199
#00BFC4	0.111805579159409	1	prediction	17	4200
#00BFC4	0.111805579159409	1	prediction	18	4201
#00BFC4	0.111805579159409	1	prediction	19	4202
#00BFC4	0.111805579159409	1	prediction	20	4203
#00BFC4	0.111805579159409	1	prediction	21	4204
#00BFC4	0.111805579159409	1	prediction	22	4205
#00BFC4	0.111805579159409	1	prediction	23	4206
#00BFC4	0.111805579159409	1	prediction	24	4207
#00BFC4	0.111805579159409	1	prediction	25	4208
#00BFC4	0.111805579159409	1	prediction	26	4209
#00BFC4	0.111805579159409	1	prediction	27	4210
#00BFC4	0.111805579159409	1	prediction	28	4211
#00BFC4	0.111805579159409	1	prediction	29	4212
#00BFC4	0.111805579159409	1	prediction	30	4213
#00BFC4	0.111805579159409	1	prediction	31	4214
#00BFC4	0.111805579159409	1	prediction	32	4215
#00BFC4	0.111805579159409	1	prediction	33	4216
#00BFC4	0.111805579159409	1	prediction	34	4217
#00BFC4	0.111805579159409	1	prediction	35	4218
#00BFC4	0.111805579159409	1	prediction	36	4219
#00BFC4	0.111805579159409	1	prediction	37	4220
#00BFC4	0.111805579159409	1	prediction	38	4221
#00BFC4	0.111805579159409	1	prediction	39	4222
#00BFC4	0.111805579159409	1	prediction	40	4223
#00BFC4	0.156166343484074	1	prediction	0	4224
#00BFC4	0.156166343484074	1	prediction	1	4225
#00BFC4	0.156166343484074	1	prediction	2	4226
#00BFC4	0.156166343484074	1	prediction	3	4227
#00BFC4	0.156166343484074	1	prediction	4	4228
#00BFC4	0.156166343484074	1	prediction	5	4229
#00BFC4	0.156166343484074	1	prediction	6	4230
#00BFC4	0.156166343484074	1	prediction	7	4231
#00BFC4	0.156166343484074	1	prediction	8	4232
#00BFC4	0.156166343484074	1	prediction	9	4233
#00BFC4	0.156166343484074	1	prediction	10	4234
#00BFC4	0.156166343484074	1	prediction	11	4235
#00BFC4	0.156166343484074	1	prediction	12	4236
#00BFC4	0.156166343484074	1	prediction	13	4237
#00BFC4	0.156166343484074	1	prediction	14	4238
#00BFC4	0.156166343484074	1	prediction	15	4239
#00BFC4	0.156166343484074	1	prediction	16	4240
#00BFC4	0.156166343484074	1	prediction	17	4241
#00BFC4	0.156166343484074	1	prediction	18	4242
#00BFC4	0.156166343484074	1	prediction	19	4243
#00BFC4	0.156166343484074	1	prediction	20	4244
#00BFC4	0.156166343484074	1	prediction	21	4245
#00BFC4	0.156166343484074	1	prediction	22	4246
#00BFC4	0.156166343484074	1	prediction	23	4247
#00BFC4	0.156166343484074	1	prediction	24	4248
#00BFC4	0.156166343484074	1	prediction	25	4249
#00BFC4	0.156166343484074	1	prediction	26	4250
#00BFC4	0.156166343484074	1	prediction	27	4251
#00BFC4	0.156166343484074	1	prediction	28	4252
#00BFC4	0.156166343484074	1	prediction	29	4253
#00BFC4	0.156166343484074	1	prediction	30	4254
#00BFC4	0.156166343484074	1	prediction	31	4255
#00BFC4	0.156166343484074	1	prediction	32	4256
#00BFC4	0.156166343484074	1	prediction	33	4257
#00BFC4	0.156166343484074	1	prediction	34	4258
#00BFC4	0.156166343484074	1	prediction	35	4259
#00BFC4	0.156166343484074	1	prediction	36	4260
#00BFC4	0.156166343484074	1	prediction	37	4261
#00BFC4	0.156166343484074	1	prediction	38	4262
#00BFC4	0.156166343484074	1	prediction	39	4263
#00BFC4	0.156166343484074	1	prediction	40	4264
#00BFC4	0.177783616818488	1	prediction	0	4265
#00BFC4	0.177783616818488	1	prediction	1	4266
#00BFC4	0.177783616818488	1	prediction	2	4267
#00BFC4	0.177783616818488	1	prediction	3	4268
#00BFC4	0.177783616818488	1	prediction	4	4269
#00BFC4	0.177783616818488	1	prediction	5	4270
#00BFC4	0.177783616818488	1	prediction	6	4271
#00BFC4	0.177783616818488	1	prediction	7	4272
#00BFC4	0.177783616818488	1	prediction	8	4273
#00BFC4	0.177783616818488	1	prediction	9	4274
#00BFC4	0.177783616818488	1	prediction	10	4275
#00BFC4	0.177783616818488	1	prediction	11	4276
#00BFC4	0.177783616818488	1	prediction	12	4277
#00BFC4	0.177783616818488	1	prediction	13	4278
#00BFC4	0.177783616818488	1	prediction	14	4279
#00BFC4	0.177783616818488	1	prediction	15	4280
#00BFC4	0.177783616818488	1	prediction	16	4281
#00BFC4	0.177783616818488	1	prediction	17	4282
#00BFC4	0.177783616818488	1	prediction	18	4283
#00BFC4	0.177783616818488	1	prediction	19	4284
#00BFC4	0.177783616818488	1	prediction	20	4285
#00BFC4	0.177783616818488	1	prediction	21	4286
#00BFC4	0.177783616818488	1	prediction	22	4287
#00BFC4	0.177783616818488	1	prediction	23	4288
#00BFC4	0.177783616818488	1	prediction	24	4289
#00BFC4	0.177783616818488	1	prediction	25	4290
#00BFC4	0.177783616818488	1	prediction	26	4291
#00BFC4	0.177783616818488	1	prediction	27	4292
#00BFC4	0.177783616818488	1	prediction	28	4293
#00BFC4	0.177783616818488	1	prediction	29	4294
#00BFC4	0.177783616818488	1	prediction	30	4295
#00BFC4	0.177783616818488	1	prediction	31	4296
#00BFC4	0.177783616818488	1	prediction	32	4297
#00BFC4	0.177783616818488	1	prediction	33	4298
#00BFC4	0.177783616818488	1	prediction	34	4299
#00BFC4	0.177783616818488	1	prediction	35	4300
#00BFC4	0.177783616818488	1	prediction	36	4301
#00BFC4	0.177783616818488	1	prediction	37	4302
#00BFC4	0.177783616818488	1	prediction	38	4303
#00BFC4	0.177783616818488	1	prediction	39	4304
#00BFC4	0.177783616818488	1	prediction	40	4305
#00BFC4	0.178317481186241	1	prediction	0	4306
#00BFC4	0.178317481186241	1	prediction	1	4307
#00BFC4	0.178317481186241	1	prediction	2	4308
#00BFC4	0.178317481186241	1	prediction	3	4309
#00BFC4	0.178317481186241	1	prediction	4	4310
#00BFC4	0.178317481186241	1	prediction	5	4311
#00BFC4	0.178317481186241	1	prediction	6	4312
#00BFC4	0.178317481186241	1	prediction	7	4313
#00BFC4	0.178317481186241	1	prediction	8	4314
#00BFC4	0.178317481186241	1	prediction	9	4315
#00BFC4	0.178317481186241	1	prediction	10	4316
#00BFC4	0.178317481186241	1	prediction	11	4317
#00BFC4	0.178317481186241	1	prediction	12	4318
#00BFC4	0.178317481186241	1	prediction	13	4319
#00BFC4	0.178317481186241	1	prediction	14	4320
#00BFC4	0.178317481186241	1	prediction	15	4321
#00BFC4	0.178317481186241	1	prediction	16	4322
#00BFC4	0.178317481186241	1	prediction	17	4323
#00BFC4	0.178317481186241	1	prediction	18	4324
#00BFC4	0.178317481186241	1	prediction	19	4325
#00BFC4	0.178317481186241	1	prediction	20	4326
#00BFC4	0.178317481186241	1	prediction	21	4327
#00BFC4	0.178317481186241	1	prediction	22	4328
#00BFC4	0.178317481186241	1	prediction	23	4329
#00BFC4	0.178317481186241	1	prediction	24	4330
#00BFC4	0.178317481186241	1	prediction	25	4331
#00BFC4	0.178317481186241	1	prediction	26	4332
#00BFC4	0.178317481186241	1	prediction	27	4333
#00BFC4	0.178317481186241	1	prediction	28	4334
#00BFC4	0.178317481186241	1	prediction	29	4335
#00BFC4	0.178317481186241	1	prediction	30	4336
#00BFC4	0.178317481186241	1	prediction	31	4337
#00BFC4	0.178317481186241	1	prediction	32	4338
#00BFC4	0.178317481186241	1	prediction	33	4339
#00BFC4	0.178317481186241	1	prediction	34	4340
#00BFC4	0.178317481186241	1	prediction	35	4341
#00BFC4	0.178317481186241	1	prediction	36	4342
#00BFC4	0.178317481186241	1	prediction	37	4343
#00BFC4	0.178317481186241	1	prediction	38	4344
#00BFC4	0.178317481186241	1	prediction	39	4345
#00BFC4	0.178317481186241	1	prediction	40	4346
#00BFC4	0.285879522096366	1	prediction	0	4347
#00BFC4	0.285879522096366	1	prediction	1	4348
#00BFC4	0.285879522096366	1	prediction	2	4349
#00BFC4	0.285879522096366	1	prediction	3	4350
#00BFC4	0.285879522096366	1	prediction	4	4351
#00BFC4	0.285879522096366	1	prediction	5	4352
#00BFC4	0.285879522096366	1	prediction	6	4353
#00BFC4	0.285879522096366	1	prediction	7	4354
#00BFC4	0.285879522096366	1	prediction	8	4355
#00BFC4	0.285879522096366	1	prediction	9	4356
#00BFC4	0.285879522096366	1	prediction	10	4357
#00BFC4	0.285879522096366	1	prediction	11	4358
#00BFC4	0.285879522096366	1	prediction	12	4359
#00BFC4	0.285879522096366	1	prediction	13	4360
#00BFC4	0.285879522096366	1	prediction	14	4361
#00BFC4	0.285879522096366	1	prediction	15	4362
#00BFC4	0.285879522096366	1	prediction	16	4363
#00BFC4	0.285879522096366	1	prediction	17	4364
#00BFC4	0.285879522096366	1	prediction	18	4365
#00BFC4	0.285879522096366	1	prediction	19	4366
#00BFC4	0.285879522096366	1	prediction	20	4367
#00BFC4	0.285879522096366	1	prediction	21	4368
#00BFC4	0.285879522096366	1	prediction	22	4369
#00BFC4	0.285879522096366	1	prediction	23	4370
#00BFC4	0.285879522096366	1	prediction	24	4371
#00BFC4	0.285879522096366	1	prediction	25	4372
#00BFC4	0.285879522096366	1	prediction	26	4373
#00BFC4	0.285879522096366	1	prediction	27	4374
#00BFC4	0.285879522096366	1	prediction	28	4375
#00BFC4	0.285879522096366	1	prediction	29	4376
#00BFC4	0.285879522096366	1	prediction	30	4377
#00BFC4	0.285879522096366	1	prediction	31	4378
#00BFC4	0.285879522096366	1	prediction	32	4379
#00BFC4	0.285879522096366	1	prediction	33	4380
#00BFC4	0.285879522096366	1	prediction	34	4381
#00BFC4	0.285879522096366	1	prediction	35	4382
#00BFC4	0.285879522096366	1	prediction	36	4383
#00BFC4	0.285879522096366	1	prediction	37	4384
#00BFC4	0.285879522096366	1	prediction	38	4385
#00BFC4	0.285879522096366	1	prediction	39	4386
#00BFC4	0.285879522096366	1	prediction	40	4387
#00BFC4	0.318217869848013	1	prediction	0	4388
#00BFC4	0.318217869848013	1	prediction	1	4389
#00BFC4	0.318217869848013	1	prediction	2	4390
#00BFC4	0.318217869848013	1	prediction	3	4391
#00BFC4	0.318217869848013	1	prediction	4	4392
#00BFC4	0.318217869848013	1	prediction	5	4393
#00BFC4	0.318217869848013	1	prediction	6	4394
#00BFC4	0.318217869848013	1	prediction	7	4395
#00BFC4	0.318217869848013	1	prediction	8	4396
#00BFC4	0.318217869848013	1	prediction	9	4397
#00BFC4	0.318217869848013	1	prediction	10	4398
#00BFC4	0.318217869848013	1	prediction	11	4399
#00BFC4	0.318217869848013	1	prediction	12	4400
#00BFC4	0.318217869848013	1	prediction	13	4401
#00BFC4	0.318217869848013	1	prediction	14	4402
#00BFC4	0.318217869848013	1	prediction	15	4403
#00BFC4	0.318217869848013	1	prediction	16	4404
#00BFC4	0.318217869848013	1	prediction	17	4405
#00BFC4	0.318217869848013	1	prediction	18	4406
#00BFC4	0.318217869848013	1	prediction	19	4407
#00BFC4	0.318217869848013	1	prediction	20	4408
#00BFC4	0.318217869848013	1	prediction	21	4409
#00BFC4	0.318217869848013	1	prediction	22	4410
#00BFC4	0.318217869848013	1	prediction	23	4411
#00BFC4	0.318217869848013	1	prediction	24	4412
#00BFC4	0.318217869848013	1	prediction	25	4413
#00BFC4	0.318217869848013	1	prediction	26	4414
#00BFC4	0.318217869848013	1	prediction	27	4415
#00BFC4	0.318217869848013	1	prediction	28	4416
#00BFC4	0.318217869848013	1	prediction	29	4417
#00BFC4	0.318217869848013	1	prediction	30	4418
#00BFC4	0.318217869848013	1	prediction	31	4419
#00BFC4	0.318217869848013	1	prediction	32	4420
#00BFC4	0.318217869848013	1	prediction	33	4421
#00BFC4	0.318217869848013	1	prediction	34	4422
#00BFC4	0.318217869848013	1	prediction	35	4423
#00BFC4	0.318217869848013	1	prediction	36	4424
#00BFC4	0.318217869848013	1	prediction	37	4425
#00BFC4	0.318217869848013	1	prediction	38	4426
#00BFC4	0.318217869848013	1	prediction	39	4427
#00BFC4	0.318217869848013	1	prediction	40	4428
#00BFC4	0.342957233078778	1	prediction	0	4429
#00BFC4	0.342957233078778	1	prediction	1	4430
#00BFC4	0.342957233078778	1	prediction	2	4431
#00BFC4	0.342957233078778	1	prediction	3	4432
#00BFC4	0.342957233078778	1	prediction	4	4433
#00BFC4	0.342957233078778	1	prediction	5	4434
#00BFC4	0.342957233078778	1	prediction	6	4435
#00BFC4	0.342957233078778	1	prediction	7	4436
#00BFC4	0.342957233078778	1	prediction	8	4437
#00BFC4	0.342957233078778	1	prediction	9	4438
#00BFC4	0.342957233078778	1	prediction	10	4439
#00BFC4	0.342957233078778	1	prediction	11	4440
#00BFC4	0.342957233078778	1	prediction	12	4441
#00BFC4	0.342957233078778	1	prediction	13	4442
#00BFC4	0.342957233078778	1	prediction	14	4443
#00BFC4	0.342957233078778	1	prediction	15	4444
#00BFC4	0.342957233078778	1	prediction	16	4445
#00BFC4	0.342957233078778	1	prediction	17	4446
#00BFC4	0.342957233078778	1	prediction	18	4447
#00BFC4	0.342957233078778	1	prediction	19	4448
#00BFC4	0.342957233078778	1	prediction	20	4449
#00BFC4	0.342957233078778	1	prediction	21	4450
#00BFC4	0.342957233078778	1	prediction	22	4451
#00BFC4	0.342957233078778	1	prediction	23	4452
#00BFC4	0.342957233078778	1	prediction	24	4453
#00BFC4	0.342957233078778	1	prediction	25	4454
#00BFC4	0.342957233078778	1	prediction	26	4455
#00BFC4	0.342957233078778	1	prediction	27	4456
#00BFC4	0.342957233078778	1	prediction	28	4457
#00BFC4	0.342957233078778	1	prediction	29	4458
#00BFC4	0.342957233078778	1	prediction	30	4459
#00BFC4	0.342957233078778	1	prediction	31	4460
#00BFC4	0.342957233078778	1	prediction	32	4461
#00BFC4	0.342957233078778	1	prediction	33	4462
#00BFC4	0.342957233078778	1	prediction	34	4463
#00BFC4	0.342957233078778	1	prediction	35	4464
#00BFC4	0.342957233078778	1	prediction	36	4465
#00BFC4	0.342957233078778	1	prediction	37	4466
#00BFC4	0.342957233078778	1	prediction	38	4467
#00BFC4	0.342957233078778	1	prediction	39	4468
#00BFC4	0.342957233078778	1	prediction	40	4469
#00BFC4	0.365404488053173	1	prediction	0	4470
#00BFC4	0.365404488053173	1	prediction	1	4471
#00BFC4	0.365404488053173	1	prediction	2	4472
#00BFC4	0.365404488053173	1	prediction	3	4473
#00BFC4	0.365404488053173	1	prediction	4	4474
#00BFC4	0.365404488053173	1	prediction	5	4475
#00BFC4	0.365404488053173	1	prediction	6	4476
#00BFC4	0.365404488053173	1	prediction	7	4477
#00BFC4	0.365404488053173	1	prediction	8	4478
#00BFC4	0.365404488053173	1	prediction	9	4479
#00BFC4	0.365404488053173	1	prediction	10	4480
#00BFC4	0.365404488053173	1	prediction	11	4481
#00BFC4	0.365404488053173	1	prediction	12	4482
#00BFC4	0.365404488053173	1	prediction	13	4483
#00BFC4	0.365404488053173	1	prediction	14	4484
#00BFC4	0.365404488053173	1	prediction	15	4485
#00BFC4	0.365404488053173	1	prediction	16	4486
#00BFC4	0.365404488053173	1	prediction	17	4487
#00BFC4	0.365404488053173	1	prediction	18	4488
#00BFC4	0.365404488053173	1	prediction	19	4489
#00BFC4	0.365404488053173	1	prediction	20	4490
#00BFC4	0.365404488053173	1	prediction	21	4491
#00BFC4	0.365404488053173	1	prediction	22	4492
#00BFC4	0.365404488053173	1	prediction	23	4493
#00BFC4	0.365404488053173	1	prediction	24	4494
#00BFC4	0.365404488053173	1	prediction	25	4495
#00BFC4	0.365404488053173	1	prediction	26	4496
#00BFC4	0.365404488053173	1	prediction	27	4497
#00BFC4	0.365404488053173	1	prediction	28	4498
#00BFC4	0.365404488053173	1	prediction	29	4499
#00BFC4	0.365404488053173	1	prediction	30	4500
#00BFC4	0.365404488053173	1	prediction	31	4501
#00BFC4	0.365404488053173	1	prediction	32	4502
#00BFC4	0.365404488053173	1	prediction	33	4503
#00BFC4	0.365404488053173	1	prediction	34	4504
#00BFC4	0.365404488053173	1	prediction	35	4505
#00BFC4	0.365404488053173	1	prediction	36	4506
#00BFC4	0.365404488053173	1	prediction	37	4507
#00BFC4	0.365404488053173	1	prediction	38	4508
#00BFC4	0.365404488053173	1	prediction	39	4509
#00BFC4	0.365404488053173	1	prediction	40	4510
#00BFC4	0.437120180111378	1	prediction	0	4511
#00BFC4	0.437120180111378	1	prediction	1	4512
#00BFC4	0.437120180111378	1	prediction	2	4513
#00BFC4	0.437120180111378	1	prediction	3	4514
#00BFC4	0.437120180111378	1	prediction	4	4515
#00BFC4	0.437120180111378	1	prediction	5	4516
#00BFC4	0.437120180111378	1	prediction	6	4517
#00BFC4	0.437120180111378	1	prediction	7	4518
#00BFC4	0.437120180111378	1	prediction	8	4519
#00BFC4	0.437120180111378	1	prediction	9	4520
#00BFC4	0.437120180111378	1	prediction	10	4521
#00BFC4	0.437120180111378	1	prediction	11	4522
#00BFC4	0.437120180111378	1	prediction	12	4523
#00BFC4	0.437120180111378	1	prediction	13	4524
#00BFC4	0.437120180111378	1	prediction	14	4525
#00BFC4	0.437120180111378	1	prediction	15	4526
#00BFC4	0.437120180111378	1	prediction	16	4527
#00BFC4	0.437120180111378	1	prediction	17	4528
#00BFC4	0.437120180111378	1	prediction	18	4529
#00BFC4	0.437120180111378	1	prediction	19	4530
#00BFC4	0.437120180111378	1	prediction	20	4531
#00BFC4	0.437120180111378	1	prediction	21	4532
#00BFC4	0.437120180111378	1	prediction	22	4533
#00BFC4	0.437120180111378	1	prediction	23	4534
#00BFC4	0.437120180111378	1	prediction	24	4535
#00BFC4	0.437120180111378	1	prediction	25	4536
#00BFC4	0.437120180111378	1	prediction	26	4537
#00BFC4	0.437120180111378	1	prediction	27	4538
#00BFC4	0.437120180111378	1	prediction	28	4539
#00BFC4	0.437120180111378	1	prediction	29	4540
#00BFC4	0.437120180111378	1	prediction	30	4541
#00BFC4	0.437120180111378	1	prediction	31	4542
#00BFC4	0.437120180111378	1	prediction	32	4543
#00BFC4	0.437120180111378	1	prediction	33	4544
#00BFC4	0.437120180111378	1	prediction	34	4545
#00BFC4	0.437120180111378	1	prediction	35	4546
#00BFC4	0.437120180111378	1	prediction	36	4547
#00BFC4	0.437120180111378	1	prediction	37	4548
#00BFC4	0.437120180111378	1	prediction	38	4549
#00BFC4	0.437120180111378	1	prediction	39	4550
#00BFC4	0.437120180111378	1	prediction	40	4551
#00BFC4	0.449233189690858	1	prediction	0	4552
#00BFC4	0.449233189690858	1	prediction	1	4553
#00BFC4	0.449233189690858	1	prediction	2	4554
#00BFC4	0.449233189690858	1	prediction	3	4555
#00BFC4	0.449233189690858	1	prediction	4	4556
#00BFC4	0.449233189690858	1	prediction	5	4557
#00BFC4	0.449233189690858	1	prediction	6	4558
#00BFC4	0.449233189690858	1	prediction	7	4559
#00BFC4	0.449233189690858	1	prediction	8	4560
#00BFC4	0.449233189690858	1	prediction	9	4561
#00BFC4	0.449233189690858	1	prediction	10	4562
#00BFC4	0.449233189690858	1	prediction	11	4563
#00BFC4	0.449233189690858	1	prediction	12	4564
#00BFC4	0.449233189690858	1	prediction	13	4565
#00BFC4	0.449233189690858	1	prediction	14	4566
#00BFC4	0.449233189690858	1	prediction	15	4567
#00BFC4	0.449233189690858	1	prediction	16	4568
#00BFC4	0.449233189690858	1	prediction	17	4569
#00BFC4	0.449233189690858	1	prediction	18	4570
#00BFC4	0.449233189690858	1	prediction	19	4571
#00BFC4	0.449233189690858	1	prediction	20	4572
#00BFC4	0.449233189690858	1	prediction	21	4573
#00BFC4	0.449233189690858	1	prediction	22	4574
#00BFC4	0.449233189690858	1	prediction	23	4575
#00BFC4	0.449233189690858	1	prediction	24	4576
#00BFC4	0.449233189690858	1	prediction	25	4577
#00BFC4	0.449233189690858	1	prediction	26	4578
#00BFC4	0.449233189690858	1	prediction	27	4579
#00BFC4	0.449233189690858	1	prediction	28	4580
#00BFC4	0.449233189690858	1	prediction	29	4581
#00BFC4	0.449233189690858	1	prediction	30	4582
#00BFC4	0.449233189690858	1	prediction	31	4583
#00BFC4	0.449233189690858	1	prediction	32	4584
#00BFC4	0.449233189690858	1	prediction	33	4585
#00BFC4	0.449233189690858	1	prediction	34	4586
#00BFC4	0.449233189690858	1	prediction	35	4587
#00BFC4	0.449233189690858	1	prediction	36	4588
#00BFC4	0.449233189690858	1	prediction	37	4589
#00BFC4	0.449233189690858	1	prediction	38	4590
#00BFC4	0.449233189690858	1	prediction	39	4591
#00BFC4	0.449233189690858	1	prediction	40	4592
#00BFC4	0.543438952881843	1	prediction	0	4593
#00BFC4	0.543438952881843	1	prediction	1	4594
#00BFC4	0.543438952881843	1	prediction	2	4595
#00BFC4	0.543438952881843	1	prediction	3	4596
#00BFC4	0.543438952881843	1	prediction	4	4597
#00BFC4	0.543438952881843	1	prediction	5	4598
#00BFC4	0.543438952881843	1	prediction	6	4599
#00BFC4	0.543438952881843	1	prediction	7	4600
#00BFC4	0.543438952881843	1	prediction	8	4601
#00BFC4	0.543438952881843	1	prediction	9	4602
#00BFC4	0.543438952881843	1	prediction	10	4603
#00BFC4	0.543438952881843	1	prediction	11	4604
#00BFC4	0.543438952881843	1	prediction	12	4605
#00BFC4	0.543438952881843	1	prediction	13	4606
#00BFC4	0.543438952881843	1	prediction	14	4607
#00BFC4	0.543438952881843	1	prediction	15	4608
#00BFC4	0.543438952881843	1	prediction	16	4609
#00BFC4	0.543438952881843	1	prediction	17	4610
#00BFC4	0.543438952881843	1	prediction	18	4611
#00BFC4	0.543438952881843	1	prediction	19	4612
#00BFC4	0.543438952881843	1	prediction	20	4613
#00BFC4	0.543438952881843	1	prediction	21	4614
#00BFC4	0.543438952881843	1	prediction	22	4615
#00BFC4	0.543438952881843	1	prediction	23	4616
#00BFC4	0.543438952881843	1	prediction	24	4617
#00BFC4	0.543438952881843	1	prediction	25	4618
#00BFC4	0.543438952881843	1	prediction	26	4619
#00BFC4	0.543438952881843	1	prediction	27	4620
#00BFC4	0.543438952881843	1	prediction	28	4621
#00BFC4	0.543438952881843	1	prediction	29	4622
#00BFC4	0.543438952881843	1	prediction	30	4623
#00BFC4	0.543438952881843	1	prediction	31	4624
#00BFC4	0.543438952881843	1	prediction	32	4625
#00BFC4	0.543438952881843	1	prediction	33	4626
#00BFC4	0.543438952881843	1	prediction	34	4627
#00BFC4	0.543438952881843	1	prediction	35	4628
#00BFC4	0.543438952881843	1	prediction	36	4629
#00BFC4	0.543438952881843	1	prediction	37	4630
#00BFC4	0.543438952881843	1	prediction	38	4631
#00BFC4	0.543438952881843	1	prediction	39	4632
#00BFC4	0.543438952881843	1	prediction	40	4633
#00BFC4	0.574271977879107	1	prediction	0	4634
#00BFC4	0.574271977879107	1	prediction	1	4635
#00BFC4	0.574271977879107	1	prediction	2	4636
#00BFC4	0.574271977879107	1	prediction	3	4637
#00BFC4	0.574271977879107	1	prediction	4	4638
#00BFC4	0.574271977879107	1	prediction	5	4639
#00BFC4	0.574271977879107	1	prediction	6	4640
#00BFC4	0.574271977879107	1	prediction	7	4641
#00BFC4	0.574271977879107	1	prediction	8	4642
#00BFC4	0.574271977879107	1	prediction	9	4643
#00BFC4	0.574271977879107	1	prediction	10	4644
#00BFC4	0.574271977879107	1	prediction	11	4645
#00BFC4	0.574271977879107	1	prediction	12	4646
#00BFC4	0.574271977879107	1	prediction	13	4647
#00BFC4	0.574271977879107	1	prediction	14	4648
#00BFC4	0.574271977879107	1	prediction	15	4649
#00BFC4	0.574271977879107	1	prediction	16	4650
#00BFC4	0.574271977879107	1	prediction	17	4651
#00BFC4	0.574271977879107	1	prediction	18	4652
#00BFC4	0.574271977879107	1	prediction	19	4653
#00BFC4	0.574271977879107	1	prediction	20	4654
#00BFC4	0.574271977879107	1	prediction	21	4655
#00BFC4	0.574271977879107	1	prediction	22	4656
#00BFC4	0.574271977879107	1	prediction	23	4657
#00BFC4	0.574271977879107	1	prediction	24	4658
#00BFC4	0.574271977879107	1	prediction	25	4659
#00BFC4	0.574271977879107	1	prediction	26	4660
#00BFC4	0.574271977879107	1	prediction	27	4661
#00BFC4	0.574271977879107	1	prediction	28	4662
#00BFC4	0.574271977879107	1	prediction	29	4663
#00BFC4	0.574271977879107	1	prediction	30	4664
#00BFC4	0.574271977879107	1	prediction	31	4665
#00BFC4	0.574271977879107	1	prediction	32	4666
#00BFC4	0.574271977879107	1	prediction	33	4667
#00BFC4	0.574271977879107	1	prediction	34	4668
#00BFC4	0.574271977879107	1	prediction	35	4669
#00BFC4	0.574271977879107	1	prediction	36	4670
#00BFC4	0.574271977879107	1	prediction	37	4671
#00BFC4	0.574271977879107	1	prediction	38	4672
#00BFC4	0.574271977879107	1	prediction	39	4673
#00BFC4	0.574271977879107	1	prediction	40	4674
#00BFC4	0.588554534129798	1	prediction	0	4675
#00BFC4	0.588554534129798	1	prediction	1	4676
